2025,2024,Institution,Country / Territory,Academic,AR rank,Employer,ER Rank,Citations,CPP Rank,H,H Rank,IRN,IRN Rank,Score
401-550,,Tufts University,United States of America,46.5,151+,56.2,151+,80.5,151+,62.3,151+,42.7,151+,
401-550,,Universidad Autónoma de Nuevo León,Mexico,53.2,151+,45.1,151+,68.7,151+,53.4,151+,52.6,151+,
401-550,,Universidad de Santiago de Chile (USACH),Chile,52.6,151+,61.0,151+,65.2,151+,51.0,151+,42.5,151+,
401-550,401-420,Universidad Nacional de Colombia,Colombia,55.3,151+,58.2,151+,66.6,151+,50.0,151+,47.0,151+,
401-550,,Universidad Nacional de La Plata (UNLP),Argentina,48.5,151+,63.9,151+,65.0,151+,52.0,151+,46.2,151+,
401-550,,Universidade de Santiago de Compostela,Spain,45.0,151+,58.4,151+,74.7,151+,61.7,151+,58.4,151+,
401-550,351-400,Universidade Federal de Minas Gerais (UFMG),Brazil,51.6,151+,68.6,147=,72.6,151+,55.9,151+,52.0,151+,
401-550,351-400,Universidade Federal de Santa Catarina,Brazil,51.8,151+,54.8,151+,75.0,151+,59.3,151+,43.7,151+,
401-550,,Università degli Studi di Perugia,Italy,42.0,151+,37.0,151+,78.1,151+,60.4,151+,63.3,151+,
401-550,401-420,Universität Bremen,Germany,47.0,151+,53.0,151+,77.5,151+,61.0,151+,60.2,151+,
401-550,301-350,Universität des Saarlandes,Germany,48.9,151+,37.7,151+,80.6,151+,65.0,151+,63.5,151+,
401-550,,Université de Fribourg,Switzerland,46.7,151+,42.0,151+,74.4,151+,60.7,151+,50.4,151+,
401-550,,Université Laval,Canada,45.1,151+,56.2,151+,77.7,151+,63.5,151+,59.5,151+,
401-550,401-420,Universite libre de Bruxelles,Belgium,55.9,151+,68.7,145=,63.9,151+,51.0,151+,45.4,151+,
401-550,,Universiti Teknologi MARA - UiTM,Malaysia,51.9,151+,48.5,151+,68.6,151+,61.7,151+,55.2,151+,
401-550,,Universiti Tun Hussein Onn University of Malaysia (UTHM),Malaysia,44.2,151+,38.0,151+,73.4,151+,64.1,151+,54.3,151+,
401-550,,University College Cork,Ireland,44.1,151+,61.8,151+,73.7,151+,59.3,151+,53.8,151+,
401-550,,University of Arkansas Fayetteville,United States of America,41.6,151+,47.3,151+,77.1,151+,63.5,151+,59.8,151+,
401-550,,University of Bayreuth,Germany,41.7,151+,46.6,151+,81.6,151+,66.3,151+,61.5,151+,
401-550,,University of Bern,Switzerland,52.1,151+,64.0,151+,71.1,151+,58.6,151+,47.4,151+,
401-550,,University of Calabria,Italy,35.7,151+,40.9,151+,80.0,151+,64.1,151+,75.0,107,
401-550,,University of Galway,Ireland,48.1,151+,55.8,151+,72.5,151+,54.3,151+,56.0,151+,
401-550,351-400,University of Genoa,Italy,40.7,151+,62.0,151+,80.8,151+,66.1,151+,66.2,151+,
401-550,,University of Gothenburg,Sweden,56.0,151+,38.6,151+,65.3,151+,52.0,151+,57.1,151+,
401-550,351-400,University of Houston,United States of America,41.3,151+,47.8,151+,86.8,112=,72.6,151+,56.0,151+,
401-550,,University of Kentucky,United States of America,47.1,151+,52.3,151+,78.4,151+,61.0,151+,49.7,151+,
401-550,,University of Kwazulu-Natal,South Africa,47.3,151+,36.7,151+,76.0,151+,58.3,151+,66.4,151+,
401-550,,University of Macau,"Macao SAR, China",41.4,151+,35.7,151+,92.3,25=,78.2,124,40.1,151+,
401-550,,University of Madras,India,42.7,151+,46.2,151+,79.4,151+,64.7,151+,49.9,151+,
401-550,,University of Maribor,Slovenia,50.5,151+,32.3,151+,71.3,151+,55.9,151+,61.0,151+,
401-550,401-420,University of Milano-Bicocca,Italy,48.1,151+,67.3,151+,76.8,151+,62.3,151+,48.7,151+,
401-550,,University of Modena and Reggio Emilia,Italy,41.0,151+,58.4,151+,76.7,151+,59.7,151+,60.9,151+,
401-550,351-400,University of Mons,Belgium,50.7,151+,62.4,151+,73.4,151+,59.3,151+,60.5,151+,
401-550,351-400,University of Nebraska - Lincoln,United States of America,39.1,151+,42.4,151+,89.9,61=,75.6,151+,58.2,151+,
401-550,,University of New Mexico,United States of America,41.8,151+,66.2,151+,77.4,151+,61.4,151+,48.5,151+,
401-550,,University of North Texas,United States of America,39.6,151+,37.7,151+,85.7,142=,71.3,151+,54.1,151+,
401-550,351-400,University of Notre Dame,United States of America,40.9,151+,53.7,151+,82.9,151+,67.4,151+,56.2,151+,
401-550,,University of Parma,Italy,44.9,151+,59.0,151+,71.2,151+,53.4,151+,62.2,151+,
401-550,,University of Patras,Greece,46.0,151+,43.6,151+,75.8,151+,58.3,151+,58.9,151+,
401-550,,University of Pretoria,South Africa,50.7,151+,48.5,151+,68.4,151+,52.9,151+,81.4,52,
401-550,351-400,University of Rochester,United States of America,46.2,151+,51.0,151+,78.8,151+,67.1,151+,50.7,151+,
401-550,401-420,University of Saskatchewan,Canada,40.9,151+,53.6,151+,86.8,112=,66.3,151+,56.7,151+,
401-550,,University of Shanghai for Science and Technology,China (Mainland),43.2,151+,47.0,151+,81.8,151+,75.5,151+,43.0,151+,
401-550,401-420,University of South Florida,United States of America,46.1,151+,40.7,151+,83.1,151+,66.1,151+,64.1,151+,
401-550,,University of the Punjab,Pakistan,48.8,151+,56.4,151+,78.9,151+,60.7,151+,54.2,151+,
401-550,401-420,University of Trieste,Italy,45.4,151+,43.0,151+,76.8,151+,64.4,151+,62.3,151+,
401-550,351-400,University of Turin,Italy,48.3,151+,66.5,151+,77.5,151+,60.7,151+,47.8,151+,
401-550,,University of Turku,Finland,45.1,151+,46.7,151+,69.1,151+,57.5,151+,57.8,151+,
401-550,,University POLITEHNICA of Bucharest,Romania,44.1,151+,45.5,151+,66.9,151+,61.0,151+,77.2,78=,
401-550,,Vanderbilt University,United States of America,44.8,151+,59.5,151+,81.7,151+,66.8,151+,40.8,151+,
401-550,,Viet Nam National University Ho Chi Minh City (VNU-HCM),Viet Nam,49.0,151+,56.3,151+,77.7,151+,61.7,151+,36.5,151+,
401-550,,Vilnius University,Lithuania,50.8,151+,57.7,151+,69.6,151+,54.3,151+,58.9,151+,
401-550,,VSB - Technical University of Ostrava,Czechia,45.6,151+,48.7,151+,69.9,151+,59.3,151+,50.4,151+,
401-550,,Western Sydney University,Australia,42.4,151+,50.0,151+,78.8,151+,62.6,151+,43.9,151+,
401-550,,Yamagata University,Japan,48.8,151+,30.3,151+,80.3,151+,62.9,151+,49.1,151+,
401-550,,Yeungnam University,Republic of Korea,44.6,151+,33.9,151+,84.3,151+,73.2,151+,64.7,151+,
401-550,,Yildiz Technical University,Türkiye,49.7,151+,56.5,151+,72.6,151+,53.4,151+,40.7,151+,
401-550,,Zagazig University,Egypt,35.8,151+,38.6,151+,82.5,151+,62.6,151+,66.4,151+,
