2025,2024,Institution,Country / Territory,Academic,AR rank,Employer,ER Rank,Citations,CPP Rank,H,H Rank,IRN,IRN Rank,Score
251-300,201-250,Jordan University of Science & Technology,Jordan,60.2,101+,64.4,101+,73.5,101+,75.1,101+,30.3,101+,
251-300,301-350,La Trobe University,Australia,53.4,101+,61.0,101+,80.4,101+,79.7,101+,42.0,101+,
251-300,251-300,Lovely Professional University (LPU),India,48.1,101+,50.4,101+,88.2,101+,84.4,101+,51.8,101+,
251-300,251-300,Mashhad University of Medical Sciences,Iran (Islamic Republic of),41.1,101+,28.5,101+,93.2,23=,95.3,11,63.4,70,
251-300,301-350,Medizinische Hochschule Hannover,Germany,56.0,101+,40.1,101+,83.7,101+,78.9,101+,39.4,101+,
251-300,251-300,Michigan State University,United States of America,50.6,101+,66.8,101+,83.2,101+,81.8,101+,42.0,101+,
251-300,201-250,Nagoya University,Japan,64.2,101+,68.8,101+,73.4,101+,74.1,101+,22.5,101+,
251-300,301-350,Philipps-Universität Marburg,Germany,52.7,101+,48.4,101+,81.7,101+,80.4,101+,48.8,101+,
251-300,151-200,Queensland University of Technology (QUT),Australia,49.8,101+,65.2,101+,83.6,101+,81.6,101+,50.3,101+,
251-300,251-300,Texas A&M University,United States of America,45.2,101+,65.1,101+,89.4,96=,84.4,101+,34.8,101+,
251-300,351-360,The Hong Kong Polytechnic University,"Hong Kong SAR, China",55.2,101+,63.0,101+,86.1,101+,82.5,101+,22.9,101+,
251-300,201-250,The University of Sheffield,United Kingdom,47.4,101+,65.1,101+,85.4,101+,82.9,101+,51.8,101+,
251-300,301-350,Tufts University,United States of America,52.9,101+,57.3,101+,83.2,101+,80.9,101+,34.2,101+,
251-300,251-300,Ulster University,United Kingdom,48.8,101+,45.7,101+,82.1,101+,83.6,101+,55.8,101+,
251-300,101-150,Universidad de Buenos Aires (UBA),Argentina,59.1,101+,74.0,62=,76.5,101+,75.4,101+,34.2,101+,
251-300,151-200,Universidad de Chile,Chile,56.0,101+,71.4,83=,76.0,101+,77.2,101+,35.4,101+,
251-300,251-300,Universidad de Concepción,Chile,46.6,101+,68.8,101+,76.5,101+,78.4,101+,63.1,71=,
251-300,151-200,Universidade Federal de São Paulo,Brazil,50.0,101+,56.4,101+,82.8,101+,82.3,101+,47.1,101+,
251-300,201-250,Universite libre de Bruxelles,Belgium,51.5,101+,69.2,101+,76.0,101+,75.7,101+,55.6,101+,
251-300,251-300,Universiti Teknologi MARA - UiTM,Malaysia,61.6,101+,51.2,101+,77.0,101+,78.4,101+,38.9,101+,
251-300,301-350,University of Crete,Greece,53.7,101+,52.9,101+,76.3,101+,78.9,101+,54.4,101+,
251-300,251-300,University of East Anglia (UEA),United Kingdom,53.0,101+,54.7,101+,86.5,101+,82.7,101+,35.4,101+,
251-300,251-300,University of Galway,Ireland,52.8,101+,56.6,101+,83.1,101+,82.1,101+,44.6,101+,
251-300,251-300,University of Göttingen,Germany,54.4,101+,61.4,101+,78.8,101+,75.1,101+,44.7,101+,
251-300,201-250,University of Lausanne,Switzerland,49.9,101+,55.6,101+,88.7,101+,82.1,101+,50.2,101+,
251-300,151-200,University of Ottawa,Canada,46.0,101+,47.5,101+,89.4,96=,85.9,101+,61.4,81=,
251-300,301-350,University of Sharjah,United Arab Emirates,54.9,101+,63.0,101+,77.7,101+,77.8,101+,40.4,101+,
251-300,351-360,University of Siena,Italy,53.3,101+,57.8,101+,80.7,101+,77.2,101+,46.9,101+,
251-300,151-200,University of Southampton,United Kingdom,49.0,101+,65.2,101+,82.9,101+,81.8,101+,44.7,101+,
251-300,251-300,University of Szeged,Hungary,48.6,101+,55.3,101+,82.0,101+,79.7,101+,60.9,87,
251-300,301-350,University of Tehran,Iran (Islamic Republic of),44.7,101+,41.7,101+,93.1,25=,87.5,95=,54.3,101+,
251-300,301-350,University of the Basque Country,Spain,50.8,101+,47.6,101+,84.7,101+,82.7,101+,47.7,101+,
251-300,301-350,University of the Punjab,Pakistan,62.7,101+,56.6,101+,77.2,101+,77.2,101+,27.2,101+,
251-300,251-300,University of Turin,Italy,41.2,101+,58.1,101+,88.1,101+,86.3,101+,60.0,93,
251-300,201-250,Westfälische Wilhelms-Universität Münster,Germany,47.2,101+,58.2,101+,83.6,101+,80.4,101+,64.5,64,
251-300,301-350,Xiamen University,China (Mainland),58.2,101+,53.8,101+,86.9,101+,84.4,101+,19.0,101+,
301-350,251-300,Aix-Marseille University,France,38.2,101+,51.2,101+,91.3,54=,83.6,101+,65.3,59,
301-350,301-350,"All India Institute of Medical Sciences, New Delhi",India,64.7,101+,44.2,101+,76.2,101+,77.2,101+,17.2,101+,
301-350,251-300,American University of Beirut (AUB),Lebanon,56.9,101+,60.4,101+,75.1,101+,76.6,101+,32.7,101+,
301-350,301-350,Assiut University,Egypt,47.5,101+,48.6,101+,87.5,101+,83.4,101+,39.7,101+,
301-350,,Beirut Arab University,Lebanon,71.9,78,60.0,101+,58.3,101+,68.0,101+,17.2,101+,
301-350,301-350,"Bharathiar University, Coimbatore",India,58.9,101+,35.0,101+,77.0,101+,79.7,101+,29.2,101+,
301-350,251-300,COMSATS University Islamabad,Pakistan,42.6,101+,50.0,101+,89.0,101+,83.8,101+,50.2,101+,
301-350,251-300,Dalhousie University,Canada,47.2,101+,53.5,101+,81.4,101+,80.2,101+,45.5,101+,
301-350,301-350,Deakin University,Australia,42.8,101+,59.0,101+,87.9,101+,85.0,101+,50.2,101+,
301-350,301-350,Gazi Üniversitesi,Türkiye,49.8,101+,54.8,101+,81.4,101+,80.7,101+,35.4,101+,
301-350,,Indiana University Bloomington,United States of America,44.0,101+,56.6,101+,85.7,101+,83.2,101+,50.9,101+,
301-350,351-360,"Institute of Chemical Technology (UDCT), Mumbai",India,57.8,101+,57.5,101+,73.2,101+,77.8,101+,20.7,101+,
