2025,2024,Institution,Country / Territory,Academic,AR rank,Employer,ER Rank,Citations,CPP Rank,H,H Rank,IRN,IRN Rank,Score
251-300,251-300,Aston University,United Kingdom,60.0,101+,55.8,101+,75.3,101+,67.8,101+,57.7,101+,
251-300,301-350,Budapest University of Technology and Economics,Hungary,52.8,101+,61.1,101+,77.7,101+,67.4,101+,60.9,101+,
251-300,201-250,Case Western Reserve University,United States of America,56.8,101+,63.3,101+,88.4,101+,66.6,101+,25.8,101+,
251-300,301-350,Central South University,China (Mainland),55.3,101+,42.1,101+,90.0,83=,90.9,10,66.5,89=,
251-300,201-250,Colorado School of Mines,United States of America,60.2,101+,59.8,101+,80.9,101+,65.3,101+,36.7,101+,
251-300,301-350,COMSATS University Islamabad,Pakistan,46.2,101+,58.7,101+,88.0,101+,78.3,101+,81.8,20,
251-300,251-300,Cranfield University,United Kingdom,55.3,101+,60.8,101+,83.3,101+,70.4,101+,48.4,101+,
251-300,251-300,Graz University of Technology,Austria,58.6,101+,51.0,101+,83.5,101+,70.7,101+,67.5,79=,
251-300,,"Grenoble INP, Grenoble Institute of Technology",France,48.8,101+,63.2,101+,82.5,101+,62.5,101+,70.9,62=,
251-300,201-250,Hacettepe University,Türkiye,61.6,101+,63.2,101+,72.8,101+,61.5,101+,31.1,101+,
251-300,151-200,Indian Institute of Technology Roorkee (IITR),India,56.8,101+,61.4,101+,81.8,101+,70.7,101+,50.7,101+,
251-300,201-250,Inha University,Republic of Korea,55.6,101+,57.6,101+,87.9,101+,77.6,101+,41.1,101+,
251-300,301-350,Institut National des Sciences Appliquées de Toulouse (INSA),France,66.1,101+,47.7,101+,77.9,101+,67.0,101+,41.9,101+,
251-300,151-200,"Institute of Chemical Technology (UDCT), Mumbai",India,61.2,101+,56.5,101+,85.6,101+,71.4,101+,28.8,101+,
251-300,251-300,Johannes Gutenberg Universität Mainz,Germany,56.0,101+,54.2,101+,89.1,101+,66.6,101+,50.8,101+,
251-300,251-300,Keio University,Japan,54.4,101+,64.8,101+,79.6,101+,63.5,101+,36.7,101+,
251-300,301-350,Koç University,Türkiye,59.0,101+,65.9,101+,68.4,101+,58.1,101+,21.0,101+,
251-300,301-350,Kyung Hee University,Republic of Korea,47.7,101+,57.3,101+,88.6,101+,81.6,72=,50.4,101+,
251-300,301-350,Kyungpook National University,Republic of Korea,57.2,101+,51.1,101+,85.5,101+,77.8,101+,49.2,101+,
251-300,301-350,Maastricht University,Netherlands,55.8,101+,63.5,101+,74.3,101+,58.1,101+,50.7,101+,
251-300,301-350,National Chung Hsing University,Taiwan,57.8,101+,60.6,101+,81.7,101+,66.1,101+,49.5,101+,
251-300,351-400,Shanghai University,China (Mainland),46.9,101+,58.6,101+,89.3,100,82.8,55=,51.3,101+,
251-300,351-400,Sharif University of Technology,Iran (Islamic Republic of),54.4,101+,55.1,101+,87.8,101+,76.5,101+,69.5,69=,
251-300,251-300,Sultan Qaboos University,Oman,55.0,101+,60.1,101+,76.7,101+,66.6,101+,67.8,77,
251-300,201-250,Swansea University,United Kingdom,53.2,101+,64.1,101+,84.3,101+,67.8,101+,56.7,101+,
251-300,251-300,Technische Universität Hamburg-Harburg,Germany,67.6,101+,53.6,101+,74.6,101+,64.8,101+,34.2,101+,
