2025,2024,Institution,Country / Territory,Academic,AR rank,Employer,ER Rank,Citations,CPP Rank,H,H Rank,IRN,IRN Rank,Score
151-200,151-200,King Abdullah University of Science & Technology (KAUST),Saudi Arabia,69.5,51+,70.8,51+,85.3,51+,74.9,51+,50.2,51+,
151-200,201-240,Kyushu University,Japan,72.6,51+,61.0,51+,78.2,51+,72.5,51+,53.1,51+,
151-200,151-200,Lancaster University,United Kingdom,65.0,51+,54.6,51+,89.6,51+,78.3,51+,56.9,51+,
151-200,101-150,Macquarie University,Australia,66.1,51+,57.7,51+,84.3,51+,76.0,51+,66.3,51+,
151-200,101-150,Michigan State University,United States of America,63.8,51+,66.5,51+,87.3,51+,76.0,51+,55.1,51+,
151-200,101-150,Nagoya University,Japan,68.7,51+,63.8,51+,80.4,51+,75.2,51+,62.8,51+,
151-200,151-200,National Taiwan University (NTU),Taiwan,76.9,51+,78.6,43,77.7,51+,70.2,51+,51.5,51+,
151-200,201-240,National Technical University of Athens,Greece,71.4,51+,68.9,51+,79.0,51+,72.2,51+,50.7,51+,
151-200,101-150,Northwestern University,United States of America,61.5,51+,73.4,51+,90.8,31=,74.6,51+,52.5,51+,
151-200,151-200,Norwegian University of Science And Technology,Norway,77.3,51+,70.1,51+,74.6,51+,74.0,51+,58.1,51+,
151-200,201-240,Queen's University at Kingston,Canada,74.1,51+,74.3,51+,82.3,51+,69.5,51+,48.0,51+,
151-200,201-240,Rice University,United States of America,72.4,51+,65.0,51+,84.3,51+,71.5,51+,43.0,51+,
151-200,151-200,Sapienza University of Rome,Italy,68.7,51+,83.3,23=,76.4,51+,75.4,51+,66.1,51+,
151-200,201-240,Sejong University,Republic of Korea,62.5,51+,55.5,51+,89.2,51+,79.8,51+,50.2,51+,
151-200,151-200,Technische Universität Berlin (TU Berlin),Germany,65.3,51+,64.0,51+,84.5,51+,74.3,51+,53.3,51+,
151-200,101-150,Tokyo Institute of Technology (Tokyo Tech),Japan,69.3,51+,71.9,51+,80.2,51+,71.2,51+,57.1,51+,
151-200,151-200,"Trinity College Dublin, The University of Dublin",Ireland,71.4,51+,72.9,51+,82.0,51+,68.8,51+,50.9,51+,
151-200,151-200,Universidad de Buenos Aires (UBA),Argentina,73.1,51+,70.8,51+,80.8,51+,73.4,51+,49.5,51+,
151-200,151-200,Universidad de Concepción,Chile,65.1,51+,65.1,51+,83.9,51+,71.9,51+,59.2,51+,
151-200,151-200,Universitat Autònoma de Barcelona,Spain,68.3,51+,63.7,51+,85.4,51+,73.1,51+,60.3,51+,
151-200,151-200,Université Claude Bernard Lyon 1,France,64.1,51+,60.9,51+,83.4,51+,75.2,51+,65.9,51+,
151-200,151-200,Université de Liège,Belgium,63.7,51+,62.3,51+,84.1,51+,76.8,51+,73.2,24=,
151-200,151-200,University College Dublin,Ireland,67.3,51+,63.1,51+,86.9,51+,73.1,51+,56.9,51+,
151-200,101-150,University of Amsterdam,Netherlands,61.6,51+,70.9,51+,87.6,51+,73.7,51+,56.0,51+,
151-200,151-200,University of Bordeaux,France,65.5,51+,62.0,51+,87.3,51+,73.4,51+,57.3,51+,
151-200,201-240,University of Delaware,United States of America,72.4,51+,54.9,51+,81.7,51+,72.5,51+,63.2,51+,
151-200,151-200,University of Glasgow,United Kingdom,72.5,51+,63.3,51+,84.0,51+,68.1,51+,51.3,51+,
151-200,201-240,University of Gothenburg,Sweden,66.5,51+,46.0,51+,94.2,8,80.0,51+,48.4,51+,
151-200,101-150,University of Leicester,United Kingdom,64.2,51+,52.6,51+,87.8,51+,81.1,51+,67.0,51+,
151-200,101-150,University of Liverpool,United Kingdom,72.4,51+,62.6,51+,85.2,51+,73.7,51+,58.0,51+,
151-200,101-150,University of Miami,United States of America,74.0,51+,49.3,51+,87.4,51+,74.3,51+,55.6,51+,
151-200,101-150,University of Minnesota Twin Cities,United States of America,63.4,51+,67.2,51+,86.1,51+,78.1,51+,62.8,51+,
151-200,151-200,University of Naples - Federico II,Italy,62.7,51+,67.5,51+,82.1,51+,78.1,51+,69.4,42,
151-200,151-200,"University of North Carolina, Chapel Hill",United States of America,67.4,51+,64.0,51+,86.5,51+,72.2,51+,53.6,51+,
151-200,151-200,University of Victoria (UVic),Canada,67.8,51+,59.7,51+,86.7,51+,76.0,51+,52.4,51+,
151-200,151-200,University of Virginia,United States of America,64.8,51+,58.3,51+,86.2,51+,74.9,51+,56.8,51+,
151-200,151-200,University of Wollongong,Australia,67.5,51+,62.7,51+,87.0,51+,75.2,51+,50.3,51+,
151-200,151-200,Victoria University of Wellington,New Zealand,72.8,51+,66.6,51+,82.9,51+,70.2,51+,47.4,51+,
151-200,,Xi’an Jiaotong University,China (Mainland),66.8,51+,76.0,51+,83.3,51+,77.0,51+,46.4,51+,
201-250,201-240,Albert-Ludwigs-Universitaet Freiburg,Germany,61.2,51+,61.9,51+,85.6,51+,72.2,51+,59.0,51+,
201-250,201-240,Charles University,Czechia,60.1,51+,57.7,51+,80.9,51+,72.5,51+,57.6,51+,
201-250,,China University of Mining and Technology,China (Mainland),60.1,51+,37.6,51+,83.8,51+,87.9,33=,44.9,51+,
201-250,,City University of Hong Kong,"Hong Kong SAR, China",65.7,51+,63.5,51+,89.0,51+,75.7,51+,33.3,51+,
201-250,151-200,Florida State University,United States of America,64.3,51+,57.3,51+,86.5,51+,74.3,51+,51.3,51+,
201-250,201-240,Friedrich-Alexander-Universität Erlangen-Nürnberg,Germany,63.9,51+,59.6,51+,82.5,51+,69.9,51+,60.0,51+,
201-250,201-240,George Mason University,United States of America,58.9,51+,42.6,51+,90.4,39,80.2,51+,57.7,51+,
201-250,201-240,Indian Institute of Science,India,70.6,51+,82.4,28,79.6,51+,68.1,51+,35.9,51+,
201-250,201-240,Indian Institute of Technology Kharagpur (IIT-KGP),India,71.2,51+,74.3,51+,80.9,51+,73.4,51+,30.9,51+,
201-250,,King's College London,United Kingdom,61.7,51+,68.3,51+,84.4,51+,68.8,51+,42.4,51+,
201-250,,Leibniz University Hannover,Germany,69.0,51+,54.1,51+,82.4,51+,70.6,51+,52.0,51+,
201-250,151-200,Lomonosov Moscow State University,Russian Federation,63.5,51+,85.4,16,63.7,51+,71.9,51+,65.1,51+,
201-250,,Memorial University of Newfoundland,Canada,62.8,51+,46.5,51+,84.0,51+,75.2,51+,47.6,51+,
201-250,201-240,National Central University,Taiwan,61.4,51+,64.4,51+,82.4,51+,72.5,51+,57.6,51+,
201-250,,Northwest University (China),China (Mainland),61.1,51+,43.5,51+,89.4,51+,80.5,51+,27.9,51+,
201-250,201-240,Rutgers University–New Brunswick,United States of America,64.5,51+,58.3,51+,84.2,51+,73.1,51+,49.3,51+,
201-250,201-240,RWTH Aachen University,Germany,66.7,51+,66.6,51+,80.1,51+,69.2,51+,57.5,51+,
201-250,201-240,"Stony Brook University, State University of New York",United States of America,63.5,51+,33.3,51+,92.7,17,76.8,51+,44.8,51+,
201-250,151-200,The University of Sheffield,United Kingdom,63.1,51+,62.3,51+,88.1,51+,70.2,51+,56.7,51+,
201-250,201-240,Università degli studi Roma Tre,Italy,71.3,51+,60.2,51+,77.4,51+,65.0,51+,51.9,51+,
201-250,151-200,Université Côte d'Azur,France,57.0,51+,36.4,51+,83.1,51+,76.8,51+,74.0,20,
201-250,201-240,Université de Montréal,Canada,61.9,51+,70.0,51+,79.7,51+,69.5,51+,49.6,51+,
201-250,201-240,Université de Rennes 1 (University of Rennes),France,62.5,51+,54.0,51+,85.9,51+,71.9,51+,58.2,51+,
201-250,151-200,Université de Strasbourg,France,58.9,51+,66.1,51+,83.6,51+,75.2,51+,64.8,51+,
201-250,151-200,University of Aberdeen,United Kingdom,70.5,51+,57.9,51+,80.0,51+,65.4,51+,52.5,51+,
201-250,151-200,University of Canterbury | Te Whare Wānanga o Waitaha,New Zealand,73.6,51+,71.8,51+,78.8,51+,67.7,51+,48.9,51+,
201-250,201-240,University of Cologne,Germany,60.3,51+,54.7,51+,83.1,51+,74.3,51+,62.3,51+,
201-250,,University of Connecticut,United States of America,61.7,51+,45.1,51+,91.3,26,77.3,51+,46.3,51+,
201-250,151-200,University of Granada,Spain,66.2,51+,58.0,51+,79.3,51+,71.5,51+,61.9,51+,
201-250,151-200,University of Groningen,Netherlands,58.4,51+,63.0,51+,87.0,51+,72.5,51+,59.8,51+,
201-250,201-240,University of Massachusetts Amherst,United States of America,57.6,51+,69.9,51+,83.8,51+,72.8,51+,53.3,51+,
201-250,201-240,University of Milan,Italy,66.6,51+,73.3,51+,81.7,51+,67.7,51+,39.3,51+,
