2025,2024,Institution,Country / Territory,Academic,AR rank,Employer,ER Rank,Citations,CPP Rank,H,H Rank,IRN,IRN Rank,Score
201-260,,Université Grenoble Alpes,France,48.9,51+,60.4,51+,81.7,51+,67.9,51+,,,
201-260,201-240,Université Paris-Est Créteil,France,47.6,51+,53.1,51+,85.7,51+,86.2,35=,,,
201-260,201-240,Université PSL,France,49.2,51+,76.4,51+,86.9,51+,72.9,51+,,,
201-260,151-200,Universiti Kebangsaan Malaysia (UKM),Malaysia,49.3,51+,69.3,51+,83.3,51+,73.5,51+,,,
201-260,201-240,Universiti Teknologi MARA - UiTM,Malaysia,52.8,51+,57.3,51+,64.5,51+,62.3,51+,,,
201-260,151-200,University of Alberta,Canada,52.0,51+,60.8,51+,81.6,51+,74.0,51+,,,
201-260,201-240,University of Antwerp,Belgium,50.3,51+,61.1,51+,85.3,51+,72.9,51+,,,
201-260,151-200,University of Birmingham,United Kingdom,48.5,51+,64.5,51+,91.9,33,83.8,51+,,,
201-260,,University of Genoa,Italy,50.9,51+,52.1,51+,79.3,51+,69.2,51+,,,
201-260,201-240,University of Granada,Spain,51.9,51+,59.9,51+,79.9,51+,71.8,51+,,,
201-260,201-240,University of Huddersfield,United Kingdom,52.0,51+,39.5,51+,82.5,51+,66.4,51+,,,
201-260,201-240,University of Minho,Portugal,51.0,51+,42.1,51+,79.5,51+,74.6,51+,,,
201-260,101-150,"University of North Carolina, Chapel Hill",United States of America,50.9,51+,59.3,51+,80.2,51+,70.5,51+,,,
201-260,,University of Pisa,Italy,49.7,51+,64.8,51+,81.1,51+,70.5,51+,,,
201-260,201-240,University of Salford,United Kingdom,51.9,51+,52.5,51+,74.2,51+,62.3,51+,,,
201-260,151-200,University of Strathclyde,United Kingdom,50.7,51+,53.0,51+,86.2,51+,74.6,51+,,,
201-260,201-240,University of Twente,Netherlands,47.3,51+,59.3,51+,90.8,48=,77.1,51+,,,
201-260,,University of Westminster,United Kingdom,50.5,51+,60.7,51+,76.4,51+,64.1,51+,,,
201-260,201-240,Victoria University of Wellington,New Zealand,52.4,51+,62.1,51+,74.3,51+,66.4,51+,,,
201-260,201-240,Warsaw University of Technology,Poland,51.7,51+,68.9,51+,75.2,51+,73.5,51+,,,
201-260,,Xiamen University,China (Mainland),45.2,51+,62.0,51+,93.8,5=,79.4,51+,,,
