2025,2024,Institution,Country / Territory,Academic,AR rank,Employer,ER Rank,Citations,CPP Rank,H,H Rank,IRN,IRN Rank,Score
201-250,251-300,Shanghai University,China (Mainland),59.3,151+,56.3,151+,88.1,151+,83.6,71=,50.0,151+,
201-250,201-250,Technion - Israel Institute of Technology,Israel,65.6,147=,52.2,151+,81.3,151+,73.9,151+,42.1,151+,
201-250,151-200,Technische Universität Braunschweig,Germany,66.0,141=,56.8,151+,81.1,151+,71.9,151+,55.8,151+,
201-250,251-300,Technische Universität Hamburg-Harburg,Germany,63.6,151+,58.9,151+,77.3,151+,61.9,151+,59.6,142=,
201-250,201-250,The University of Western Australia,Australia,55.8,151+,60.2,151+,93.3,69=,72.2,151+,49.4,151+,
201-250,201-250,Universidad Carlos III de Madrid (UC3M),Spain,60.5,151+,65.0,151+,83.8,151+,68.1,151+,42.8,151+,
201-250,201-250,Universidad de los Andes,Colombia,60.9,151+,77.4,62,61.6,151+,53.6,151+,29.7,151+,
201-250,201-250,Universidade Federal de Santa Catarina,Brazil,62.7,151+,57.3,151+,86.8,151+,72.6,151+,57.3,151+,
201-250,201-250,Université catholique de Louvain (UCLouvain),Belgium,64.8,151+,68.1,151+,79.1,151+,61.9,151+,41.0,151+,
201-250,201-250,Université Grenoble Alpes,France,55.5,151+,62.8,151+,85.1,151+,73.6,151+,72.2,37=,
201-250,151-200,Universiti Putra Malaysia (UPM),Malaysia,59.9,151+,62.8,151+,91.1,110=,72.9,151+,54.3,151+,
201-250,201-250,Universiti Sains Malaysia (USM),Malaysia,58.7,151+,65.9,151+,84.8,151+,73.3,151+,60.7,133=,
201-250,151-200,Universiti Teknologi PETRONAS (UTP),Malaysia,59.1,151+,64.1,151+,85.4,151+,70.4,151+,56.9,151+,
201-250,151-200,University College Dublin,Ireland,55.6,151+,64.2,151+,93.4,68,77.5,146=,47.7,151+,
201-250,201-250,University of Calgary,Canada,58.1,151+,65.5,151+,86.0,151+,68.5,151+,49.5,151+,
201-250,201-250,University of Pisa,Italy,58.7,151+,65.8,151+,84.1,151+,72.9,151+,51.3,151+,
201-250,251-300,University of Science and Technology Beijing,China (Mainland),57.7,151+,52.0,151+,87.3,151+,85.4,52=,62.3,120=,
201-250,201-250,University of Sharjah,United Arab Emirates,55.2,151+,59.8,151+,94.1,57=,74.9,151+,65.5,87=,
201-250,201-250,University of Tehran,Iran (Islamic Republic of),61.2,151+,48.9,151+,91.8,94=,84.0,65=,75.5,25,
201-250,201-250,Vellore Institute of Technology (VIT),India,55.8,151+,68.0,151+,79.6,151+,76.1,151+,73.2,32,
251-300,251-300,AGH University of Science and Technology,Poland,60.3,151+,54.2,151+,79.5,151+,66.3,151+,65.3,89=,
251-300,251-300,American University of Sharjah,United Arab Emirates,56.0,151+,67.0,151+,78.1,151+,63.5,151+,26.3,151+,
251-300,251-300,"Birla Institute of Technology and Science, Pilani",India,50.6,151+,68.9,151+,83.4,151+,69.3,151+,33.0,151+,
251-300,251-300,Boston University,United States of America,55.4,151+,70.6,128=,77.5,151+,62.5,151+,26.7,151+,
251-300,201-250,Case Western Reserve University,United States of America,57.1,151+,59.0,151+,94.3,51=,68.9,151+,29.4,151+,
251-300,301-350,Chongqing University,China (Mainland),57.8,151+,46.1,151+,90.3,131=,89.7,23=,64.2,100=,
251-300,251-300,Chulalongkorn University,Thailand,56.1,151+,62.9,151+,81.2,151+,62.5,151+,35.5,151+,
251-300,401-450,Daegu Gyeongbuk Institute of Science and Technology (DGIST),Republic of Korea,57.4,151+,72.6,105=,71.8,151+,60.8,151+,24.9,151+,
251-300,251-300,Deakin University,Australia,54.9,151+,58.0,151+,95.0,43=,74.6,151+,55.3,151+,
251-300,401-450,Gwangju Institute of Science and Technology (GIST),Republic of Korea,63.4,151+,56.7,151+,76.8,151+,62.5,151+,27.6,151+,
251-300,201-250,Instituto Politécnico Nacional (IPN),Mexico,53.6,151+,70.8,125=,76.3,151+,61.4,151+,37.1,151+,
251-300,251-300,Iran University of Science and Technology,Iran (Islamic Republic of),56.6,151+,45.3,151+,90.0,142=,82.2,82=,65.9,82,
251-300,251-300,Koç University,Türkiye,55.4,151+,70.3,132=,74.0,151+,64.0,151+,32.5,151+,
251-300,351-400,Kyung Hee University,Republic of Korea,52.3,151+,55.5,151+,95.7,31=,74.9,151+,37.9,151+,
251-300,201-250,Lulea University,Sweden,57.8,151+,54.0,151+,86.7,151+,72.2,151+,64.4,98,
251-300,351-400,National Chung Hsing University,Taiwan,60.9,151+,58.5,151+,78.6,151+,60.2,151+,33.0,151+,
251-300,251-300,National Yang Ming Chiao Tung University,Taiwan,51.3,151+,68.4,151+,85.9,151+,70.4,151+,38.0,151+,
251-300,201-250,Peter the Great St. Petersburg Polytechnic University,Russian Federation,61.6,151+,62.9,151+,67.1,151+,58.4,151+,42.1,151+,
251-300,301-350,Prince Mohammad Bin Fahd university,Saudi Arabia,56.5,151+,63.8,151+,76.0,151+,64.5,151+,52.0,151+,
251-300,201-250,Queen's University at Kingston,Canada,54.9,151+,66.7,151+,81.3,151+,64.5,151+,38.9,151+,
251-300,201-250,Saint Petersburg State University,Russian Federation,55.9,151+,68.8,151+,72.7,151+,61.9,151+,42.9,151+,
251-300,251-300,Sejong University,Republic of Korea,53.5,151+,54.4,151+,95.4,37=,79.9,112=,54.9,151+,
251-300,301-350,Sichuan University,China (Mainland),49.0,151+,54.2,151+,94.1,57=,89.0,27,48.7,151+,
251-300,301-350,South China University of Technology,China (Mainland),56.5,151+,44.8,151+,94.3,51=,89.7,23=,55.2,151+,
251-300,351-400,Southeast University,China (Mainland),55.7,151+,51.8,151+,88.1,151+,87.3,34,57.2,151+,
251-300,301-350,Sun Yat-sen University,China (Mainland),54.3,151+,54.9,151+,93.7,64=,85.8,46=,50.0,151+,
251-300,251-300,Swinburne University of Technology,Australia,51.6,151+,53.6,151+,95.8,30,78.0,137=,57.9,151+,
251-300,301-350,The University of Arizona,United States of America,52.2,151+,62.9,151+,80.6,151+,73.3,151+,45.9,151+,
251-300,251-300,"The University of Newcastle, Australia (UON)",Australia,53.8,151+,62.0,151+,88.3,151+,68.9,151+,50.6,151+,
251-300,251-300,Tomsk State University,Russian Federation,53.0,151+,63.3,151+,77.4,151+,61.4,151+,68.4,64=,
251-300,251-300,TU Dortmund University,Germany,62.3,151+,56.1,151+,77.1,151+,62.5,151+,45.1,151+,
251-300,201-250,UNESP,Brazil,53.7,151+,65.8,151+,83.2,151+,69.3,151+,44.2,151+,
251-300,251-300,United Arab Emirates University,United Arab Emirates,58.7,151+,66.2,151+,76.3,151+,64.0,151+,48.5,151+,
251-300,201-250,Universidad de Sevilla,Spain,60.6,151+,51.1,151+,85.5,151+,69.7,151+,60.1,141,
251-300,251-300,Universidade Federal de Minas Gerais (UFMG),Brazil,52.7,151+,66.2,151+,83.2,151+,65.0,151+,40.0,151+,
251-300,201-250,Universitat de Barcelona,Spain,60.7,151+,67.1,151+,74.0,151+,60.8,151+,37.7,151+,
251-300,251-300,Université de Liège,Belgium,61.2,151+,56.1,151+,80.1,151+,64.5,151+,56.5,151+,
251-300,251-300,Universite libre de Bruxelles,Belgium,61.4,151+,64.7,151+,71.2,151+,59.7,151+,51.0,151+,
251-300,251-300,"University of California, Irvine",United States of America,51.4,151+,61.4,151+,90.4,124=,75.2,151+,54.7,151+,
251-300,251-300,University of Canterbury | Te Whare Wānanga o Waitaha,New Zealand,53.8,151+,63.6,151+,79.3,151+,70.1,151+,31.1,151+,
251-300,251-300,University of Engineering & Technology (UET) Lahore,Pakistan,56.0,151+,68.0,151+,78.9,151+,65.9,151+,41.0,151+,
251-300,301-350,University of Florence,Italy,57.3,151+,57.0,151+,81.4,151+,70.1,151+,40.6,151+,
251-300,251-300,University of Genoa,Italy,57.7,151+,60.0,151+,82.1,151+,66.3,151+,56.6,151+,
251-300,251-300,University of Huddersfield,United Kingdom,64.1,151+,55.2,151+,82.4,151+,71.2,151+,30.2,151+,
251-300,301-350,University of Jordan,Jordan,56.9,151+,74.1,89=,66.1,151+,55.1,151+,20.4,151+,
251-300,251-300,"University of Rome ""Tor Vergata""",Italy,60.9,151+,56.7,151+,82.8,151+,67.7,151+,38.3,151+,
251-300,251-300,University of Surrey,United Kingdom,50.5,151+,60.0,151+,90.4,124=,74.9,151+,56.2,151+,
251-300,251-300,Wroclaw University of Science and Technology (WUST),Poland,58.0,151+,57.2,151+,75.7,151+,63.5,151+,70.1,51,
251-300,251-300,Yildiz Technical University,Türkiye,55.3,151+,67.1,151+,81.5,151+,65.9,151+,50.9,151+,
301-350,351-400,Aarhus University,Denmark,47.4,151+,60.4,151+,88.7,151+,69.3,151+,51.5,151+,
301-350,301-350,Ain Shams University,Egypt,51.2,151+,66.3,151+,76.4,151+,60.8,151+,37.6,151+,
301-350,351-400,Alexandria University,Egypt,52.9,151+,63.6,151+,77.5,151+,63.5,151+,33.5,151+,
301-350,251-300,Amirkabir University of Technology,Iran (Islamic Republic of),57.1,151+,41.7,151+,87.2,151+,80.4,106=,76.7,24,
301-350,351-400,Beijing Jiaotong University,China (Mainland),57.9,151+,42.8,151+,84.4,151+,81.8,87=,53.1,151+,
301-350,301-350,Beijing University of Technology,China (Mainland),51.8,151+,56.1,151+,85.4,151+,82.5,80=,44.1,151+,
301-350,301-350,Boğaziçi University,Türkiye,56.8,151+,73.2,96,60.2,151+,50.2,151+,15.4,151+,
301-350,401-450,Central South University,China (Mainland),50.2,151+,44.3,151+,92.4,83=,90.8,22,56.3,151+,
301-350,351-400,Chandigarh University,India,48.3,151+,76.3,71=,70.6,151+,60.2,151+,34.4,151+,
301-350,401-450,Chung-Ang University (CAU),Republic of Korea,55.8,151+,58.0,151+,87.1,151+,67.2,151+,25.4,151+,
301-350,301-350,Colorado School of Mines,United States of America,55.9,151+,57.0,151+,83.8,151+,66.3,151+,39.1,151+,
301-350,251-300,Concordia University,Canada,46.1,151+,59.3,151+,89.7,151+,76.9,151+,49.1,151+,
301-350,251-300,Coventry University,United Kingdom,51.0,151+,53.7,151+,89.3,151+,72.6,151+,45.3,151+,
301-350,301-350,Ecole des Ponts ParisTech,France,56.5,151+,69.5,142=,67.7,151+,55.1,151+,20.9,151+,
301-350,301-350,Gdańsk University of Technology,Poland,50.7,151+,59.0,151+,86.2,151+,65.4,151+,57.4,151+,
301-350,251-300,ITMO University,Russian Federation,48.5,151+,68.0,151+,71.8,151+,61.9,151+,64.8,94,
301-350,301-350,Jordan University of Science & Technology,Jordan,55.1,151+,67.2,151+,70.0,151+,57.1,151+,24.7,151+,
301-350,251-300,National Research Tomsk Polytechnic University,Russian Federation,52.0,151+,63.1,151+,74.4,151+,60.2,151+,52.0,151+,
301-350,301-350,Northeastern University,United States of America,53.9,151+,50.0,151+,90.2,135=,71.9,151+,52.0,151+,
301-350,301-350,Pontifícia Universidade Católica do Rio de Janeiro,Brazil,60.5,151+,56.9,151+,75.3,151+,58.4,151+,20.2,151+,
301-350,251-300,Rensselaer Polytechnic Institute,United States of America,59.2,151+,54.2,151+,83.0,151+,68.9,151+,34.0,151+,
301-350,301-350,RUDN University,Russian Federation,53.3,151+,71.2,120,63.6,151+,55.8,151+,31.5,151+,
301-350,351-400,Rutgers University–New Brunswick,United States of America,49.1,151+,59.4,151+,92.9,74=,76.4,151+,27.4,151+,
301-350,301-350,Sabanci University,Türkiye,53.9,151+,66.9,151+,70.6,151+,57.1,151+,30.4,151+,
301-350,451-500,Southern University of Science and Technology,China (Mainland),59.2,151+,38.3,151+,95.3,39=,86.2,42=,43.2,151+,
301-350,301-350,SRM INSTITUTE OF SCIENCE AND TECHNOLOGY,India,45.1,151+,66.9,151+,78.7,151+,73.3,151+,53.3,151+,
301-350,301-350,The University of Exeter,United Kingdom,49.3,151+,59.0,151+,90.0,142=,72.6,151+,59.6,142=,
301-350,401-450,Tokyo University of Science,Japan,54.7,151+,64.2,151+,73.8,151+,59.7,151+,27.0,151+,
301-350,251-300,Universidad de Buenos Aires (UBA),Argentina,57.2,151+,77.1,64=,59.7,151+,46.3,151+,19.2,151+,
301-350,251-300,Universidad de Santiago de Chile (USACH),Chile,55.1,151+,70.6,128=,63.5,151+,55.8,151+,31.5,151+,
301-350,251-300,Universidade Federal de São Carlos (UFSCar),Brazil,54.1,151+,64.1,151+,83.0,151+,60.2,151+,35.2,151+,
301-350,301-350,Universitat Autònoma de Barcelona,Spain,53.1,151+,59.1,151+,80.4,151+,64.5,151+,48.1,151+,
301-350,351-400,Université de Lille,France,49.7,151+,55.0,151+,81.5,151+,69.3,151+,77.1,23,
301-350,251-300,Université Laval,Canada,54.3,151+,53.8,151+,84.0,151+,68.9,151+,55.2,151+,
301-350,301-350,University of Central Florida,United States of America,53.7,151+,51.3,151+,82.3,151+,76.1,151+,70.4,48,
301-350,301-350,University of Galway,Ireland,56.8,151+,58.6,151+,80.3,151+,59.7,151+,41.0,151+,
301-350,201-250,University of Limerick,Ireland,56.3,151+,57.6,151+,81.7,151+,64.5,151+,50.5,151+,
301-350,251-300,University of Massachusetts Amherst,United States of America,49.1,151+,62.9,151+,87.7,151+,70.4,151+,35.9,151+,
301-350,251-300,University of Minho,Portugal,58.0,151+,46.6,151+,85.0,151+,70.8,151+,47.0,151+,
301-350,301-350,University of Navarra,Spain,54.5,151+,67.2,151+,69.9,151+,55.8,151+,29.6,151+,
301-350,301-350,University of Notre Dame,United States of America,53.7,151+,56.5,151+,83.6,151+,67.2,151+,38.6,151+,
301-350,351-400,University of Ottawa,Canada,46.5,151+,62.8,151+,81.8,151+,65.0,151+,74.4,28,
301-350,251-300,University of Patras,Greece,54.1,151+,55.3,151+,89.8,150=,72.6,151+,44.2,151+,
301-350,301-350,University of Pittsburgh,United States of America,54.5,151+,55.4,151+,89.5,151+,70.8,151+,37.8,151+,
301-350,251-300,University of Pretoria,South Africa,49.7,151+,58.6,151+,84.0,151+,70.1,151+,45.1,151+,
301-350,351-400,University of Texas Dallas,United States of America,50.2,151+,59.6,151+,89.2,151+,70.8,151+,38.7,151+,
301-350,251-300,University of the Basque Country,Spain,50.4,151+,52.4,151+,89.4,151+,72.2,151+,63.6,104,
301-350,301-350,University of Trento,Italy,54.9,151+,56.1,151+,83.3,151+,65.9,151+,48.4,151+,
301-350,251-300,University of Virginia,United States of America,50.2,151+,60.6,151+,89.3,151+,71.9,151+,28.0,151+,
301-350,401-450,Vrije Universiteit Brussel (VUB),Belgium,52.7,151+,56.2,151+,83.5,151+,70.1,151+,52.0,151+,
351-400,351-400,Aix-Marseille University,France,56.9,151+,45.0,151+,80.9,151+,66.8,151+,58.4,151+,
351-400,401-450,Ajou University,Republic of Korea,59.0,151+,50.2,151+,78.7,151+,63.5,151+,17.8,151+,
351-400,251-300,American University of Beirut (AUB),Lebanon,53.3,151+,70.0,135=,64.0,151+,52.8,151+,23.2,151+,
351-400,451-500,American University of the Middle East,Kuwait,56.1,151+,64.9,151+,61.8,151+,54.3,151+,34.4,151+,
351-400,401-450,Bandung Institute of Technology (ITB),Indonesia,53.2,151+,65.3,151+,69.3,151+,58.4,151+,29.3,151+,
351-400,351-400,Bangladesh University of Engineering and Technology,Bangladesh,55.0,151+,62.7,151+,75.6,151+,59.7,151+,11.0,151+,
351-400,401-450,Beijing Normal University,China (Mainland),45.1,151+,53.3,151+,97.6,15=,75.2,151+,36.1,151+,
351-400,301-350,Bilkent University,Türkiye,55.7,151+,66.9,151+,67.1,151+,54.3,151+,28.2,151+,
351-400,251-300,Clemson University,United States of America,54.2,151+,52.3,151+,84.3,151+,72.2,151+,38.9,151+,
351-400,351-400,Durham University,United Kingdom,48.5,151+,65.7,151+,77.6,151+,59.1,151+,26.7,151+,
351-400,351-400,Erasmus University Rotterdam,Netherlands,52.5,151+,64.0,151+,66.3,151+,59.1,151+,28.7,151+,
351-400,401-450,Harbin Engineering University,China (Mainland),53.3,151+,46.0,151+,82.2,151+,80.6,99=,58.3,151+,
351-400,,Hunan University,China (Mainland),46.6,151+,41.8,151+,96.8,22=,91.7,18,48.9,151+,
351-400,401-450,Illinois Institute of Technology,United States of America,57.5,151+,55.5,151+,77.1,151+,64.5,151+,21.4,151+,
351-400,301-350,Jadavpur University,India,53.2,151+,55.8,151+,81.2,151+,70.1,151+,39.1,151+,
351-400,401-450,Jeonbuk National University,Republic of Korea,47.2,151+,55.1,151+,91.5,99=,69.7,151+,33.5,151+,
351-400,501-530,Kaunas University of Technology,Lithuania,52.7,151+,57.7,151+,71.9,151+,59.7,151+,51.8,151+,
351-400,351-400,Lancaster University,United Kingdom,49.3,151+,57.4,151+,81.7,151+,66.3,151+,49.8,151+,
351-400,401-450,Nankai University,China (Mainland),46.6,151+,46.9,151+,99.6,3,83.8,69=,49.0,151+,
351-400,351-400,"National Technical University of Ukraine ""Igor Sikorsky Kyiv Polytechnic Institute""",Ukraine,56.2,151+,66.8,151+,57.3,151+,48.4,151+,45.5,151+,
351-400,301-350,Novosibirsk State University,Russian Federation,49.9,151+,69.3,146=,68.3,151+,52.8,151+,42.2,151+,
351-400,301-350,Poznań University of Technology,Poland,61.2,151+,46.9,151+,79.8,151+,65.4,151+,31.4,151+,
351-400,351-400,Riga Technical University,Latvia,56.8,151+,62.4,151+,64.6,151+,48.4,151+,32.2,151+,
351-400,401-450,Ruhr-Universität Bochum,Germany,50.8,151+,53.3,151+,82.9,151+,68.5,151+,56.0,151+,
351-400,301-350,South Ural State University (National Research University),Russian Federation,49.2,151+,56.6,151+,78.6,151+,66.8,151+,73.1,33,
351-400,351-400,Stellenbosch University,South Africa,47.4,151+,59.0,151+,85.5,151+,71.2,151+,52.1,151+,
351-400,351-400,Sultan Qaboos University,Oman,48.5,151+,60.5,151+,77.2,151+,64.0,151+,49.0,151+,
351-400,401-450,Tallinn University of Technology (TalTech),Estonia,55.8,151+,50.2,151+,77.5,151+,62.5,151+,67.2,70=,
351-400,351-400,Tampere University,Finland,52.5,151+,45.9,151+,89.4,151+,67.2,151+,58.8,151+,
351-400,301-350,Technological University Dublin,Ireland,58.8,151+,61.2,151+,61.9,151+,56.5,151+,15.4,151+,
351-400,301-350,The American University in Cairo,Egypt,52.4,151+,72.7,103=,60.5,151+,49.3,151+,24.0,151+,
351-400,301-350,The National University of Science and Technology MISIS,Russian Federation,50.0,151+,57.4,151+,77.3,151+,63.0,151+,67.2,70=,
351-400,301-350,"The University of Tennessee, Knoxville",United States of America,51.1,151+,45.5,151+,94.3,51=,84.4,61=,49.4,151+,
351-400,351-400,Toronto Metropolitan University,Canada,45.3,151+,53.8,151+,90.9,114=,74.6,151+,45.7,151+,
351-400,401-450,Universidad de Antioquia,Colombia,57.4,151+,65.7,151+,66.1,151+,49.3,151+,23.7,151+,
351-400,351-400,Universidad de Zaragoza,Spain,51.7,151+,50.8,151+,84.0,151+,64.5,151+,54.6,151+,
351-400,351-400,Universidade Federal do Rio Grande Do Sul,Brazil,50.6,151+,52.7,151+,88.5,151+,69.3,151+,58.4,151+,
351-400,301-350,Universitas Indonesia,Indonesia,57.3,151+,65.6,151+,65.0,151+,51.1,151+,22.0,151+,
351-400,351-400,Universität Bremen,Germany,57.5,151+,43.8,151+,80.1,151+,67.2,151+,62.6,117,
351-400,351-400,Université de Lorraine,France,58.1,151+,36.8,151+,86.3,151+,73.3,151+,82.8,11,
351-400,301-350,Universiti Malaysia Pahang Al - Sultan Abdullah (UMPSA),Malaysia,55.8,151+,47.1,151+,80.9,151+,70.4,151+,47.9,151+,
351-400,351-400,University College Cork,Ireland,44.3,151+,62.0,151+,81.6,151+,68.1,151+,44.7,151+,
351-400,301-350,University of Baghdad,Iraq,49.4,151+,67.4,151+,72.7,151+,61.4,151+,32.1,151+,
351-400,301-350,University of Cincinnati,United States of America,55.8,151+,46.3,151+,92.6,78=,76.9,151+,17.6,151+,
351-400,401-450,University of Electronic Science and Technology of China,China (Mainland),47.5,151+,45.8,151+,91.5,99=,86.0,45,63.3,105=,
351-400,351-400,University of Kentucky,United States of America,52.2,151+,55.4,151+,85.6,151+,68.1,151+,19.7,151+,
351-400,401-450,University of Tsukuba,Japan,51.0,151+,57.8,151+,81.6,151+,63.5,151+,33.1,151+,
351-400,351-400,Washington State University,United States of America,47.6,151+,52.0,151+,94.3,51=,72.9,151+,33.8,151+,
351-400,251-300,Western University,Canada,46.5,151+,60.4,151+,89.1,151+,69.3,151+,33.1,151+,
351-400,351-400,Wuhan University of Technology,China (Mainland),51.2,151+,40.0,151+,88.3,151+,86.2,42=,59.4,146=,
351-400,451-500,Xiamen University,China (Mainland),45.1,151+,53.4,151+,95.1,41=,83.8,69=,40.5,151+,
401-450,351-400,Aston University,United Kingdom,46.7,151+,52.4,151+,81.1,151+,65.9,151+,50.7,151+,
401-450,401-450,Auburn University,United States of America,46.5,151+,53.1,151+,86.8,151+,71.9,151+,37.3,151+,
401-450,401-450,Auckland University of Technology (AUT),New Zealand,52.3,151+,54.6,151+,72.3,151+,60.8,151+,31.5,151+,
401-450,351-400,Carleton University,Canada,44.4,151+,61.0,151+,85.1,151+,70.4,151+,26.2,151+,
401-450,451-500,"City, University of London",United Kingdom,51.7,151+,55.4,151+,78.3,151+,64.5,151+,21.6,151+,
401-450,401-450,COMSATS University Islamabad,Pakistan,39.0,151+,55.6,151+,92.2,90=,74.9,151+,64.5,97,
401-450,,Duy Tan University,Viet Nam,39.8,151+,52.0,151+,97.5,17=,79.4,120=,64.2,100=,
401-450,,East China University of Science and Technology,China (Mainland),51.9,151+,39.8,151+,91.1,110=,77.5,146=,37.4,151+,
401-450,351-400,Florida State University,United States of America,53.0,151+,51.5,151+,83.1,151+,68.5,151+,26.5,151+,
401-450,451-500,GIK Institute of Engineering Sciences and Technology,Pakistan,51.2,151+,65.7,151+,57.3,151+,51.1,151+,31.7,151+,
401-450,351-400,Griffith University,Australia,46.5,151+,48.2,151+,92.3,86=,71.9,151+,40.0,151+,
401-450,,Hacettepe University,Türkiye,45.7,151+,63.7,151+,74.3,151+,64.0,151+,34.6,151+,
401-450,451-500,Hanoi University of Science and Technology,Viet Nam,51.3,151+,54.1,151+,75.3,151+,62.5,151+,35.2,151+,
401-450,351-400,Indian Institute of Technology Indore (IIT Indore),India,56.1,151+,51.0,151+,75.2,151+,60.2,151+,35.1,151+,
401-450,351-400,King Mongkut's University of Technology Thonburi,Thailand,50.9,151+,51.4,151+,78.4,151+,61.9,151+,39.0,151+,
401-450,451-500,Kyungpook National University,Republic of Korea,43.7,151+,55.2,151+,90.7,120=,71.2,151+,42.1,151+,
401-450,451-500,Lebanese University,Lebanon,54.3,151+,65.1,151+,64.0,151+,54.3,151+,16.2,151+,
401-450,351-400,Lodz University of Technology,Poland,58.3,151+,42.5,151+,81.4,151+,61.9,151+,41.1,151+,
401-450,501-530,Mansoura University,Egypt,45.2,151+,58.0,151+,82.1,151+,68.1,151+,51.5,151+,
401-450,401-450,Michigan Technological University,United States of America,52.9,151+,45.2,151+,84.5,151+,65.4,151+,47.8,151+,
401-450,451-500,National Central University,Taiwan,48.4,151+,61.3,151+,72.4,151+,59.7,151+,27.0,151+,
401-450,351-400,National Research Nuclear University MEPhI (Moscow Engineering Physics Institute),Russian Federation,53.9,151+,63.8,151+,62.8,151+,52.8,151+,28.2,151+,
401-450,451-500,National Sun Yat-sen University,Taiwan,51.2,151+,60.3,151+,72.3,151+,58.4,151+,23.2,151+,
401-450,451-500,"National Technical University ""Kharkiv Polytechnic Institute""",Ukraine,55.9,151+,60.9,151+,60.1,151+,51.1,151+,35.1,151+,
401-450,451-500,Oxford Brookes University,United Kingdom,46.5,151+,73.6,91,57.8,151+,50.2,151+,22.5,151+,
401-450,251-300,Politecnico di Bari,Italy,52.7,151+,49.9,151+,83.1,151+,66.3,151+,39.1,151+,
401-450,401-450,Silesian University of Technology,Poland,56.0,151+,45.8,151+,73.0,151+,61.4,151+,59.0,150,
401-450,351-400,Universidad Autónoma de Madrid,Spain,41.4,151+,62.2,151+,80.7,151+,60.8,151+,55.6,151+,
401-450,451-500,Universidad EAFIT,Colombia,54.7,151+,68.5,151+,51.7,151+,48.4,151+,16.5,151+,
401-450,351-400,Universidad Técnica Federico Santa María (USM),Chile,48.1,151+,67.5,151+,65.4,151+,53.6,151+,41.4,151+,
401-450,451-500,Université de Montpellier,France,49.2,151+,46.7,151+,91.4,104=,69.3,151+,62.2,122=,
401-450,401-450,Université de Strasbourg,France,46.6,151+,58.6,151+,79.5,151+,63.0,151+,59.4,146=,
401-450,401-450,"Université de Technologie, Compiègne (UTC)",France,49.4,151+,61.0,151+,69.5,151+,57.1,151+,38.9,151+,
401-450,401-450,Universiti Teknikal Malaysia Melaka,Malaysia,55.6,151+,50.6,151+,72.2,151+,61.9,151+,28.4,151+,
401-450,401-450,Universiti Teknologi MARA - UiTM,Malaysia,52.4,151+,54.7,151+,73.8,151+,63.5,151+,42.7,151+,
401-450,401-450,University of Aberdeen,United Kingdom,53.7,151+,53.2,151+,72.5,151+,56.5,151+,55.8,151+,
401-450,401-450,University of Bordeaux,France,48.1,151+,49.7,151+,83.0,151+,68.5,151+,55.1,151+,
401-450,351-400,University of Cape Town,South Africa,52.2,151+,58.8,151+,68.9,151+,55.8,151+,36.9,151+,
401-450,451-500,University of Coimbra,Portugal,50.5,151+,45.5,151+,84.3,151+,67.7,151+,48.7,151+,
401-450,351-400,University of Delaware,United States of America,52.2,151+,51.2,151+,86.2,151+,66.3,151+,20.6,151+,
401-450,401-450,University of Ljubljana,Slovenia,56.6,151+,43.2,151+,84.5,151+,67.2,151+,51.7,151+,
401-450,351-400,University of Modena and Reggio Emilia,Italy,46.8,151+,56.3,151+,82.7,151+,63.0,151+,51.3,151+,
401-450,401-450,University of South Australia,Australia,46.5,151+,53.2,151+,82.7,151+,67.7,151+,37.9,151+,
401-450,301-350,University of South Carolina,United States of America,52.0,151+,46.8,151+,86.6,151+,70.1,151+,34.3,151+,
401-450,451-500,University of Southern Queensland,Australia,48.1,151+,44.4,151+,93.9,60=,76.7,151+,51.2,151+,
401-450,401-450,University of Tabriz,Iran (Islamic Republic of),49.2,151+,42.8,151+,91.4,104=,74.6,151+,47.3,151+,
401-450,451-500,University POLITEHNICA of Bucharest,Romania,49.0,151+,64.0,151+,66.3,151+,57.8,151+,40.2,151+,
401-450,351-400,Ural Federal University - UrFU,Russian Federation,48.8,151+,60.5,151+,69.6,151+,56.5,151+,57.7,151+,
401-450,301-350,Utrecht University,Netherlands,42.0,151+,60.1,151+,88.5,151+,70.1,151+,40.0,151+,
401-450,501-530,"Vietnam National University, Hanoi",Viet Nam,47.7,151+,57.3,151+,75.8,151+,67.7,151+,21.4,151+,
401-450,401-450,York University,Canada,48.0,151+,54.9,151+,82.4,151+,71.9,151+,29.4,151+,
401-450,501-530,Zagazig University,Egypt,46.8,151+,51.3,151+,86.0,151+,68.1,151+,44.7,151+,
401-450,,Zhengzhou University,China (Mainland),39.2,151+,49.1,151+,97.8,12,87.8,30=,40.6,151+,
451-500,401-450,Abu Dhabi University,United Arab Emirates,51.1,151+,62.8,151+,61.7,151+,51.1,151+,25.5,151+,
451-500,,"Asian Institute of Technology, Thailand",Thailand,56.7,151+,58.0,151+,53.8,151+,50.2,151+,24.1,151+,
451-500,,Assiut University,Egypt,48.3,151+,56.4,151+,75.5,151+,61.9,151+,31.5,151+,
451-500,501-530,Chungnam National University,Republic of Korea,45.9,151+,51.7,151+,81.9,151+,68.5,151+,28.3,151+,
451-500,401-450,Dalhousie University,Canada,43.2,151+,56.4,151+,79.8,151+,64.0,151+,46.0,151+,
451-500,451-500,Dongguk University,Republic of Korea,51.5,151+,48.5,151+,83.3,151+,65.9,151+,16.7,151+,
451-500,,École Centrale de Lille,France,41.1,151+,62.8,151+,73.7,151+,61.9,151+,52.6,151+,
