2025,2024,Institution,Country / Territory,Academic,AR rank,Employer,ER Rank,Citations,CPP Rank,H,H Rank,IRN,IRN Rank,Score
201-250,151-200,Louisiana State University,United States of America,52.8,101+,38.4,101+,80.9,101+,69.1,101+,44.7,101+,
201-250,201-250,Macquarie University,Australia,45.7,101+,53.9,101+,84.2,101+,75.1,101+,52.8,101+,
201-250,201-250,Middle East Technical University,Türkiye,50.1,101+,80.4,26,66.6,101+,54.6,101+,35.5,101+,
201-250,201-250,Mississippi State University,United States of America,47.7,101+,40.6,101+,79.2,101+,70.4,101+,47.2,101+,
201-250,151-200,New York University (NYU),United States of America,49.2,101+,61.0,101+,84.4,101+,62.1,101+,38.4,101+,
201-250,151-200,Northern Arizona University,United States of America,45.5,101+,54.9,101+,86.4,74=,68.8,101+,44.8,101+,
201-250,201-250,Quaid-i-Azam University,Pakistan,45.2,101+,70.7,72=,83.7,101+,66.3,101+,45.0,101+,
201-250,201-250,Queen's University Belfast,United Kingdom,45.9,101+,51.1,101+,83.8,101+,70.1,101+,60.0,97=,
201-250,151-200,Scottish Agricultural College (SAC),United Kingdom,51.8,101+,48.9,101+,79.5,101+,64.5,101+,44.4,101+,
201-250,201-250,Sichuan Agricultural University,China (Mainland),42.7,101+,42.9,101+,83.0,101+,82.7,52=,48.0,101+,
201-250,,Sun Yat-sen University,China (Mainland),43.9,101+,53.8,101+,84.3,101+,81.6,63=,46.6,101+,
201-250,251-300,The Hong Kong Polytechnic University,"Hong Kong SAR, China",52.8,101+,59.9,101+,79.5,101+,60.4,101+,23.1,101+,
201-250,201-250,"The University of Newcastle, Australia (UON)",Australia,46.0,101+,59.8,101+,86.9,64=,71.6,101+,42.4,101+,
201-250,151-200,"The University of Tennessee, Knoxville",United States of America,45.1,101+,52.9,101+,82.6,101+,78.3,95,53.5,101+,
201-250,201-250,Umea University,Sweden,50.9,101+,20.8,101+,89.1,26=,70.7,101+,44.9,101+,
201-250,151-200,Universidad Austral de Chile,Chile,48.2,101+,71.2,68,73.8,101+,60.4,101+,45.6,101+,
201-250,201-250,Universidad Autónoma Chapingo,Mexico,59.1,97=,71.8,61=,63.3,101+,47.6,101+,25.5,101+,
201-250,201-250,Universidad Autónoma Metropolitana (UAM),Mexico,50.6,101+,64.7,101+,73.7,101+,61.2,101+,32.3,101+,
201-250,101-150,Universidad de Concepción,Chile,50.2,101+,68.6,86,77.2,101+,62.9,101+,42.6,101+,
